고유번호,제조사,모델,세부모델,등급,연식,차량가격,복합연비,배기량,최고출력,최대토크,구동방식,승차정원,휠_1,타이어_수정,변속기,연료,차분류,URL
687,현대,벨로스터,Unique,,2015,1845,13,1591,140,17,FF,4,17,215,오토,가솔린,준중형,현대_벨로스터Unique.jpg
688,현대,벨로스터,Extreme,,2011,2095,12,1591,140,17,FF,4,18,215,오토,가솔린,준중형,현대_벨로스터Extreme.jpg
689,현대,벨로스터,Extreme,Turbo,2011,2195,13,1591,204,27,FF,4,18,215,오토,가솔린,준중형,현대_벨로스터Extreme.jpg
690,한국GM,쉐보레 말리부,2.0 LT,기본형,2012,2526,12,1998,141,19,FF,5,16,225,오토,가솔린,준중형,한국GM_쉐보레 말리부2.0 LT.jpg
691,한국GM,쉐보레 말리부,2.0 LT,기본형,2013,2548,12,1998,141,19,FF,5,16,225,오토,가솔린,준중형,한국GM_쉐보레 말리부2.0 LT.jpg
692,한국GM,쉐보레 말리부,2.0 LT,기본형,2014,2564,12,1998,141,19,FF,5,16,225,오토,가솔린,준중형,한국GM_쉐보레 말리부2.0 LT.jpg
693,한국GM,쉐보레 말리부,2.0 LT,기본형,2015,2594,12,1998,141,19,FF,5,16,225,오토,가솔린,준중형,한국GM_쉐보레 말리부2.0 LT.jpg
694,한국GM,쉐보레 말리부,2.0 LT,기본형,2016,2548,10,1998,141,19,FF,5,16,225,오토,가솔린,준중형,한국GM_쉐보레 말리부2.0 LT.jpg
695,한국GM,쉐보레 말리부,2.0 LT,디럭스팩,2012,2610,12,1998,141,19,FF,5,17,225,오토,가솔린,준중형,한국GM_쉐보레 말리부2.0 LT.jpg
696,한국GM,쉐보레 말리부,2.0 LT,디럭스팩,2013,2658,12,1998,141,19,FF,5,17,225,오토,가솔린,준중형,한국GM_쉐보레 말리부2.0 LT.jpg
697,한국GM,쉐보레 말리부,2.0 LT,디럭스팩,2014,2674,12,1998,141,19,FF,5,17,225,오토,가솔린,준중형,한국GM_쉐보레 말리부2.0 LT.jpg
698,한국GM,쉐보레 말리부,2.0 LT,디럭스팩,2015,2694,12,1998,141,19,FF,5,17,225,오토,가솔린,준중형,한국GM_쉐보레 말리부2.0 LT.jpg
699,한국GM,쉐보레 말리부,2.0 LT,디럭스팩,2016,2647,10,1998,141,19,FF,5,17,225,오토,가솔린,준중형,한국GM_쉐보레 말리부2.0 LT.jpg
700,한국GM,쉐보레 스파크,LS,기본형,2011,888,15,995,70,9,FF,5,14,155,오토,가솔린,경차,한국GM_쉐보레 스파크LS.jpg
701,한국GM,쉐보레 스파크,LS,기본형,2012,1010,15,995,70,9,FF,5,14,155,오토,가솔린,경차,한국GM_쉐보레 스파크LS.jpg
702,한국GM,쉐보레 스파크,LS,기본형,2013,1022,15,995,70,9,FF,5,14,155,오토,가솔린,경차,한국GM_쉐보레 스파크LS.jpg
703,한국GM,쉐보레 스파크,LS,기본형,2014,1055,15,995,70,9,FF,5,14,155,오토,가솔린,경차,한국GM_쉐보레 스파크LS.jpg
704,한국GM,쉐보레 스파크,LS,스타,2011,949,15,995,70,9,FF,5,14,155,오토,가솔린,경차,한국GM_쉐보레 스파크LS.jpg
705,한국GM,쉐보레 스파크,LS,스타,2012,1098,15,995,70,9,FF,5,14,155,오토,가솔린,경차,한국GM_쉐보레 스파크LS.jpg
706,한국GM,쉐보레 스파크,LS,스타,2013,1103,15,995,70,9,FF,5,14,155,오토,가솔린,경차,한국GM_쉐보레 스파크LS.jpg
707,한국GM,쉐보레 스파크,LS,스타,2014,1110,15,995,70,9,FF,5,14,155,오토,가솔린,경차,한국GM_쉐보레 스파크LS.jpg
708,한국GM,쉐보레 스파크,LT,기본형,2011,1015,15,995,70,9,FF,5,15,155,오토,LPG,경차,한국GM_쉐보레 스파크LT.jpg
709,한국GM,쉐보레 스파크,LT,기본형,2012,1298,16,995,70,70,FF,5,15,165,오토,가솔린,경차,한국GM_쉐보레 스파크LT.jpg
710,한국GM,쉐보레 스파크,LT,기본형,2013,1143,15,995,70,9,FF,5,15,165,오토,가솔린,경차,한국GM_쉐보레 스파크LT.jpg
711,한국GM,쉐보레 스파크,LT,기본형,2014,1168,15,995,70,9,FF,5,15,165,오토,가솔린,경차,한국GM_쉐보레 스파크LT.jpg
712,한국GM,쉐보레 스파크,LT,기본형,2015,1298,15,995,75,10,FF,5,15,165,오토,가솔린,경차,한국GM_쉐보레 스파크LT.jpg
713,한국GM,쉐보레 스파크,LT,스페셜 에디션,2011,1049,15,995,70,9,FF,5,15,155,오토,가솔린,경차,한국GM_쉐보레 스파크LT.jpg
714,한국GM,쉐보레 스파크,LT,스타,2014,1235,16,995,70,70,FF,5,15,155,오토,가솔린,경차,한국GM_쉐보레 스파크LT.jpg
715,한국GM,쉐보레 스파크,LT,스타,2015,1458,16,995,70,70,FF,5,15,155,오토,가솔린,경차,한국GM_쉐보레 스파크LT.jpg
716,한국GM,쉐보레 올란도,LT,프리미엄,2016,2465,14,1598,134,33,FF,7,16,215,오토,디젤,RV,한국GM_쉐보레 올란도LT.jpg
717,한국GM,쉐보레 올란도,LT,프리미엄,2017,2553,14,1598,134,33,FF,7,16,215,오토,디젤,RV,한국GM_쉐보레 올란도LT.jpg
718,한국GM,쉐보레 올란도,LT,프리미엄,2018,2553,13,1598,134,33,FF,7,16,215,오토,디젤,RV,한국GM_쉐보레 올란도LT.jpg
719,한국GM,쉐보레 올란도,LT,세이프티팩,2016,2716,14,1598,134,33,FF,7,17,225,오토,디젤,RV,한국GM_쉐보레 올란도LT.jpg
720,한국GM,쉐보레 올란도,LT,세이프티팩,2017,2808,14,1598,134,33,FF,7,17,225,오토,디젤,RV,한국GM_쉐보레 올란도LT.jpg
721,한국GM,쉐보레 올란도,LT,세이프티팩,2018,2808,13,1598,134,33,FF,7,17,225,오토,디젤,RV,한국GM_쉐보레 올란도LT.jpg
722,한국GM,쉐보레 올란도,LT,컨비니언스팩,2016,2578,14,1598,134,33,FF,7,16,215,오토,디젤,RV,한국GM_쉐보레 올란도LT.jpg
723,한국GM,쉐보레 올란도,LT,컨비니언스팩,2017,2668,14,1598,134,33,FF,7,16,215,오토,디젤,RV,한국GM_쉐보레 올란도LT.jpg
724,한국GM,쉐보레 올란도,LT,컨비니언스팩,2018,2668,13,1598,134,33,FF,7,16,215,오토,디젤,RV,한국GM_쉐보레 올란도LT.jpg
725,한국GM,쉐보레 올란도,LTZ,프리미엄,2016,2863,14,1598,134,33,FF,7,17,245,오토,디젤,RV,한국GM_쉐보레 올란도LTZ.jpg
726,한국GM,쉐보레 올란도,LTZ,프리미엄,2017,2881,14,1598,134,33,FF,7,17,245,오토,디젤,RV,한국GM_쉐보레 올란도LTZ.jpg
727,한국GM,쉐보레 올란도,LTZ,프리미엄,2018,2881,13,1598,134,33,FF,7,18,235,오토,디젤,RV,한국GM_쉐보레 올란도LTZ.jpg
728,한국GM,쉐보레 올란도,LTZ,세이프티,2016,2819,14,1598,134,33,FF,7,17,245,오토,디젤,RV,한국GM_쉐보레 올란도LTZ.jpg
729,한국GM,쉐보레 올란도,LTZ,세이프티,2017,2916,14,1598,134,33,FF,7,17,245,오토,디젤,RV,한국GM_쉐보레 올란도LTZ.jpg
730,한국GM,쉐보레 올란도,LTZ,세이프티,2018,2916,13,1598,134,33,FF,7,18,235,오토,디젤,RV,한국GM_쉐보레 올란도LTZ.jpg
731,한국GM,쉐보레 올란도,LT,프리미엄,2011,2305,12,1998,163,37,FF,7,16,225,오토,디젤,RV,한국GM_쉐보레 올란도LT.jpg
732,한국GM,쉐보레 올란도,LT,프리미엄,2012,2344,12,1998,163,37,FF,7,16,225,오토,디젤,RV,한국GM_쉐보레 올란도LT.jpg
733,한국GM,쉐보레 올란도,LT,프리미엄,2013,2429,12,1998,163,37,FF,7,16,215,오토,디젤,RV,한국GM_쉐보레 올란도LT.jpg
734,한국GM,쉐보레 올란도,LT,프리미엄,2014,2502,12,1998,163,37,FF,7,16,215,오토,디젤,RV,한국GM_쉐보레 올란도LT.jpg
735,한국GM,쉐보레 올란도,LT,프리미엄,2015,2514,12,1998,163,37,FF,7,16,215,오토,디젤,RV,한국GM_쉐보레 올란도LT.jpg
736,한국GM,쉐보레 올란도,LT,컨비니언스팩,2013,2579,12,1998,163,37,FF,7,17,225,오토,디젤,RV,한국GM_쉐보레 올란도LT.jpg
737,한국GM,쉐보레 올란도,LT,세이프티팩,2014,2687,12,1998,163,37,FF,7,17,225,오토,디젤,RV,한국GM_쉐보레 올란도LT.jpg
738,한국GM,쉐보레 올란도,LT,세이프티팩,2015,2734,12,1998,163,37,FF,7,17,225,오토,디젤,RV,한국GM_쉐보레 올란도LT.jpg
739,한국GM,쉐보레 올란도,LTZ,프리미엄,2011,2463,12,1998,163,37,FF,7,17,235,오토,LPG,RV,한국GM_쉐보레 올란도LTZ.jpg
740,한국GM,쉐보레 올란도,LTZ,프리미엄,2012,2560,12,1998,163,37,FF,7,17,235,오토,디젤,RV,한국GM_쉐보레 올란도LTZ.jpg
741,한국GM,쉐보레 올란도,LTZ,프리미엄,2013,2668,12,1998,163,37,FF,7,17,245,오토,디젤,RV,한국GM_쉐보레 올란도LTZ.jpg
742,한국GM,쉐보레 올란도,LTZ,프리미엄,2014,2761,12,1998,163,37,FF,7,17,225,오토,디젤,RV,한국GM_쉐보레 올란도LTZ.jpg
743,한국GM,쉐보레 올란도,LTZ,프리미엄,2015,2808,12,1998,163,37,FF,7,17,245,오토,디젤,RV,한국GM_쉐보레 올란도LTZ.jpg
744,한국GM,쉐보레 올란도,LTZ,세이프티,2015,2843,12,1998,163,37,FF,7,17,245,오토,디젤,RV,한국GM_쉐보레 올란도LTZ.jpg
745,한국GM,쉐보레 올란도,LTZ,컴퍼팩,2015,2790,12,1998,163,37,FF,7,17,245,오토,디젤,RV,한국GM_쉐보레 올란도LTZ.jpg
746,한국GM,쉐보레 올란도,LT,고급형,2015,2515,12,1998,163,37,FF,7,17,245,오토,디젤,RV,한국GM_쉐보레 올란도LT.jpg
747,한국GM,쉐보레 크루즈,1.8 LTZ+,기본형,2011,1864,11,1796,142,18,FF,5,17,215,오토,디젤,준중형,한국GM_쉐보레 크루즈1.8 LTZ+.jpg
748,한국GM,쉐보레 크루즈,1.8 LTZ+,기본형,2012,1963,11,1796,142,18,FF,5,17,215,오토,디젤,준중형,한국GM_쉐보레 크루즈1.8 LTZ+.jpg
749,한국GM,쉐보레 크루즈,1.8 LTZ+,기본형,2013,2042,11,1796,142,18,FF,5,17,215,오토,디젤,준중형,한국GM_쉐보레 크루즈1.8 LTZ+.jpg
750,한국GM,쉐보레 크루즈,1.8 LTZ+,기본형,2014,2020,11,1796,142,18,FF,5,17,215,오토,디젤,준중형,한국GM_쉐보레 크루즈1.8 LTZ+.jpg
751,한국GM,쉐보레 크루즈,1.8 LTZ+,더 퍼펙트 블랙,2012,1970,12,1796,142,18,FF,5,17,215,오토,디젤,준중형,한국GM_쉐보레 크루즈1.8 LTZ+.jpg
752,한국GM,쉐보레 크루즈,1.8 LTZ+,더 퍼펙트 블랙,2013,2049,12,1796,142,18,FF,5,17,215,오토,디젤,준중형,한국GM_쉐보레 크루즈1.8 LTZ+.jpg
753,한국GM,쉐보레 크루즈,1.8 LTZ+,더 퍼펙트 블랙,2014,2027,12,1796,142,18,FF,5,17,215,오토,디젤,준중형,한국GM_쉐보레 크루즈1.8 LTZ+.jpg
754,한국GM,쉐보레 크루즈,1.8 LTZ+,스타일패키지,2014,2055,12,1796,142,18,FF,5,17,215,오토,디젤,준중형,한국GM_쉐보레 크루즈1.8 LTZ+.jpg
755,기아,스토닉,디젤 1.6 VGT,디럭스,2017,1895,17,1582,110,31,FF,5,15,205,오토,디젤,SUV,기아_스토닉디젤 1.6 VGT.jpg
756,기아,스토닉,디젤 1.6 VGT,디럭스,2018,1895,17,1582,110,31,FF,5,17,205,오토,디젤,SUV,기아_스토닉디젤 1.6 VGT.jpg
757,기아,스토닉,디젤 1.6 VGT,트렌디,2017,2075,17,1582,110,31,FF,5,17,205,오토,디젤,SUV,기아_스토닉디젤 1.6 VGT.jpg
758,기아,스토닉,디젤 1.6 VGT,트렌디,2018,2075,17,1582,110,31,FF,5,17,205,오토,디젤,SUV,기아_스토닉디젤 1.6 VGT.jpg
759,기아,스토닉,디젤 1.6 VGT,프레스티지,2017,2265,17,1582,110,31,FF,5,17,205,오토,디젤,SUV,기아_스토닉디젤 1.6 VGT.jpg
760,기아,스토닉,디젤 1.6 VGT,프레스티지,2018,2265,17,1582,110,31,FF,5,17,205,오토,디젤,SUV,기아_스토닉디젤 1.6 VGT.jpg
761,기아,스포티지 4세대,디젤 1.7 2WD,트렌디,2016,2253,15,1658,141,35,FF,5,17,225,오토,디젤,SUV,기아_스포티지 4세대디젤 1.7 2WD.jpg
762,기아,스포티지 4세대,디젤 1.7 2WD,트렌디,2017,2320,15,1685,141,35,FF,5,17,225,오토,디젤,SUV,기아_스포티지 4세대디젤 1.7 2WD.jpg
763,기아,스포티지 4세대,디젤 1.7 2WD,트렌디,2018,2278,15,1685,141,35,FF,5,18,225,오토,디젤,SUV,기아_스포티지 4세대디젤 1.7 2WD.jpg
764,기아,스포티지 4세대,디젤 1.7 2WD,노블레스,2016,2449,15,1658,141,35,FF,5,17,225,오토,디젤,SUV,기아_스포티지 4세대디젤 1.7 2WD.jpg
765,기아,스포티지 4세대,디젤 1.7 2WD,노블레스,2017,2530,15,1685,141,35,FF,5,18,225,오토,디젤,SUV,기아_스포티지 4세대디젤 1.7 2WD.jpg
766,기아,스포티지 4세대,디젤 1.7 2WD,노블레스,2018,2484,15,1685,141,35,FF,5,18,225,오토,디젤,SUV,기아_스포티지 4세대디젤 1.7 2WD.jpg
767,기아,스포티지 4세대,디젤 1.7 2WD,노블레스 스페셜,2017,2725,15,1685,141,35,FF,5,18,225,오토,디젤,SUV,기아_스포티지 4세대디젤 1.7 2WD.jpg
768,기아,스포티지 4세대,디젤 2.0 2WD,트렌디,2016,2346,15,1995,186,41,FF,5,17,245,오토,디젤,SUV,기아_스포티지 4세대디젤 2.0 2WD.jpg
769,기아,스포티지 4세대,디젤 2.0 2WD,트렌디,2017,2405,14,1995,186,41,FF,5,17,225,오토,디젤,SUV,기아_스포티지 4세대디젤 2.0 2WD.jpg
770,기아,스포티지 4세대,디젤 2.0 2WD,트렌디,2018,2235,15,1995,186,41,FF,5,18,225,오토,디젤,SUV,기아_스포티지 4세대디젤 2.0 2WD.jpg
771,기아,스포티지 4세대,디젤 2.0 2WD,프레스티지,2016,2518,14,1995,186,41,FF,5,17,245,오토,디젤,SUV,기아_스포티지 4세대디젤 2.0 2WD.jpg
772,기아,스포티지 4세대,디젤 2.0 2WD,프레스티지,2017,2565,14,1995,186,41,FF,5,17,245,오토,디젤,SUV,기아_스포티지 4세대디젤 2.0 2WD.jpg
773,기아,스포티지 4세대,디젤 2.0 2WD,프레스티지,2018,2565,14,1995,186,41,FF,5,19,245,오토,디젤,SUV,기아_스포티지 4세대디젤 2.0 2WD.jpg
774,기아,스포티지 4세대,디젤 2.0 2WD,스타일 에디션,2018,2645,13,1995,186,41,FF,5,19,245,오토,디젤,SUV,기아_스포티지 4세대디젤 2.0 2WD.jpg
775,기아,스포티지 4세대,디젤 2.0 2WD,노블레스,2016,2601,14,1995,186,41,FF,5,18,245,오토,디젤,SUV,기아_스포티지 4세대디젤 2.0 2WD.jpg
776,기아,스포티지 4세대,디젤 2.0 2WD,노블레스,2017,2685,13,1995,186,41,FF,5,19,245,오토,디젤,SUV,기아_스포티지 4세대디젤 2.0 2WD.jpg
777,기아,스포티지 4세대,디젤 2.0 2WD,노블레스 플러스,2018,2740,13,1995,186,41,FF,5,19,245,오토,디젤,SUV,기아_스포티지 4세대디젤 2.0 2WD.jpg
778,기아,스포티지 4세대,디젤 2.0 2WD,노블레스 스페셜,2016,2842,14,1995,186,41,FF,5,19,245,오토,디젤,SUV,기아_스포티지 4세대디젤 2.0 2WD.jpg
779,기아,스포티지 4세대,디젤 2.0 2WD,노블레스 스페셜,2017,2910,13,1995,186,41,FF,5,19,245,오토,디젤,SUV,기아_스포티지 4세대디젤 2.0 2WD.jpg
780,기아,스포티지 4세대,디젤 2.0 2WD,노블레스 스페셜,2018,2935,13,1995,186,41,FF,5,19,245,오토,디젤,SUV,기아_스포티지 4세대디젤 2.0 2WD.jpg
781,기아,스포티지 R,2WD 디젤 TLX,고급형,2010,2140,14,1995,184,40,FF,5,18,235,오토,디젤,SUV,기아_스포티지 R2WD 디젤 TLX.jpg
782,기아,스포티지 R,2WD 디젤 TLX,고급형,2011,2187,14,1995,184,40,FF,5,18,235,오토,디젤,SUV,기아_스포티지 R2WD 디젤 TLX.jpg
783,기아,스포티지 R,2WD 디젤 TLX,고급형,2013,2190,14,1995,184,40,FF,5,18,235,오토,디젤,SUV,기아_스포티지 R2WD 디젤 TLX.jpg
784,기아,스포티지 R,2WD 디젤 TLX,최고급형,2010,2440,14,1995,184,40,FF,5,18,235,오토,디젤,SUV,기아_스포티지 R2WD 디젤 TLX.jpg
785,기아,스포티지 R,2WD 디젤 TLX,최고급형,2011,2499,14,1995,184,40,FF,5,18,235,오토,디젤,SUV,기아_스포티지 R2WD 디젤 TLX.jpg
786,기아,스포티지 R,2WD 디젤 TLX,프리미엄,2010,2590,14,1995,184,40,FF,5,18,235,오토,디젤,SUV,기아_스포티지 R2WD 디젤 TLX.jpg
787,기아,스포티지 R,2WD 디젤 TLX,프리미엄,2011,2615,14,1995,184,40,FF,5,18,235,오토,디젤,SUV,기아_스포티지 R2WD 디젤 TLX.jpg
788,기아,스포티지 R,2WD 디젤 TLX,프리미엄,2013,2625,14,1995,184,40,FF,5,18,235,오토,디젤,SUV,기아_스포티지 R2WD 디젤 TLX.jpg
789,현대,싼타페,2.0 GVS 디젤 2WD,기본형,2000,1766,14,1991,126,30,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 2WD.jpg
790,현대,싼타페,2.0 GVS 디젤 2WD,기본형,2002,1839,14,1991,115,26,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 2WD.jpg
791,현대,싼타페,2.0 GVS 디젤 2WD,기본형,2003,1757,14,1991,115,26,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 2WD.jpg
792,현대,싼타페,2.0 GVS 디젤 2WD,기본형,2004,1842,14,1991,115,26,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 2WD.jpg
793,현대,싼타페,2.0 GVS 디젤 2WD,기본형,2005,1837,14,1991,126,30,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 2WD.jpg
794,현대,싼타페,2.0 GVS 디젤 2WD,고급형,2000,1780,14,1991,126,30,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 2WD.jpg
795,현대,싼타페,2.0 GVS 디젤 2WD,고급형,2002,1853,14,1991,115,26,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 2WD.jpg
796,현대,싼타페,2.0 GVS 디젤 2WD,고급형,2003,1770,14,1991,115,26,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 2WD.jpg
797,현대,싼타페,2.0 GVS 디젤 2WD,고급형,2004,1870,14,1991,115,26,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 2WD.jpg
798,현대,싼타페,2.0 GVS 디젤 2WD,고급형,2005,1865,14,1991,126,30,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 2WD.jpg
799,현대,싼타페,2.0 GVS 디젤 2WD,최고급형,2000,1947,14,1991,115,30,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 2WD.jpg
800,현대,싼타페,2.0 GVS 디젤 2WD,최고급형,2002,2045,14,1991,115,26,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 2WD.jpg
801,현대,싼타페,2.0 GVS 디젤 2WD,최고급형,2003,1948,14,1991,115,26,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 2WD.jpg
802,현대,싼타페,2.0 GVS 디젤 2WD,최고급형,2004,1975,14,1991,115,26,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 2WD.jpg
803,현대,싼타페,2.0 GVS 디젤 2WD,최고급형,2005,1972,14,1991,126,30,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 2WD.jpg
804,현대,싼타페,2.0 골드 디젤 2WD,기본형,2000,1878,14,1991,115,30,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 골드 디젤 2WD.jpg
805,현대,싼타페,2.0 골드 디젤 2WD,기본형,2002,2003,14,1991,126,26,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 골드 디젤 2WD.jpg
806,현대,싼타페,2.0 골드 디젤 2WD,기본형,2003,1924,14,1991,126,26,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 골드 디젤 2WD.jpg
807,현대,싼타페,2.0 골드 디젤 2WD,기본형,2004,1991,14,1991,126,26,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 골드 디젤 2WD.jpg
808,현대,싼타페,2.0 골드 디젤 2WD,기본형,2005,1987,14,1991,126,30,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 골드 디젤 2WD.jpg
809,현대,싼타페,2.0 골드 디젤 2WD,최고급형,2000,2136,14,1991,115,30,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 골드 디젤 2WD.jpg
810,현대,싼타페,2.0 골드 디젤 2WD,최고급형,2002,2275,14,1991,126,26,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 골드 디젤 2WD.jpg
811,현대,싼타페,2.0 골드 디젤 2WD,최고급형,2003,2201,14,1991,126,26,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 골드 디젤 2WD.jpg
812,현대,싼타페,2.0 골드 디젤 2WD,최고급형,2004,2239,14,1991,126,26,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 골드 디젤 2WD.jpg
813,현대,싼타페,2.0 골드 디젤 2WD,최고급형,2005,2265,14,1991,126,30,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 골드 디젤 2WD.jpg
814,현대,싼타페,2.0 골드 디젤 2WD,프리미엄,2002,2316,14,1991,126,30,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 골드 디젤 2WD.jpg
815,현대,싼타페,2.0 골드 디젤 2WD,프리미엄,2003,2240,14,1991,126,26,FF,7,16,225,오토,디젤,SUV,현대_싼타페2.0 골드 디젤 2WD.jpg
816,현대,싼타페,2.0 GVS 디젤 4WD,기본형,2000,1940,14,1991,115,30,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 4WD.jpg
817,현대,싼타페,2.0 GVS 디젤 4WD,기본형,2002,2078,14,1991,126,26,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 4WD.jpg
818,현대,싼타페,2.0 GVS 디젤 4WD,기본형,2003,1996,14,1991,126,26,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 4WD.jpg
819,현대,싼타페,2.0 GVS 디젤 4WD,기본형,2004,2029,14,1991,126,26,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 4WD.jpg
820,현대,싼타페,2.0 GVS 디젤 4WD,기본형,2005,2021,14,1991,126,30,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 4WD.jpg
821,현대,싼타페,2.0 GVS 디젤 4WD,고급형,2000,1954,14,1991,126,30,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 4WD.jpg
822,현대,싼타페,2.0 GVS 디젤 4WD,고급형,2002,2092,14,1991,126,26,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 4WD.jpg
823,현대,싼타페,2.0 GVS 디젤 4WD,고급형,2003,2009,14,1991,126,26,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 4WD.jpg
824,현대,싼타페,2.0 GVS 디젤 4WD,고급형,2004,2057,14,1991,126,26,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 4WD.jpg
825,현대,싼타페,2.0 GVS 디젤 4WD,고급형,2005,2049,14,1991,126,30,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 4WD.jpg
826,현대,싼타페,2.0 GVS 디젤 4WD,최고급형,2000,2138,14,1991,126,30,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 4WD.jpg
827,현대,싼타페,2.0 GVS 디젤 4WD,최고급형,2002,2301,14,1991,126,26,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 4WD.jpg
828,현대,싼타페,2.0 GVS 디젤 4WD,최고급형,2003,2203,14,1991,126,26,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 4WD.jpg
829,현대,싼타페,2.0 GVS 디젤 4WD,최고급형,2004,2178,14,1991,126,26,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 4WD.jpg
830,현대,싼타페,2.0 GVS 디젤 4WD,최고급형,2005,2172,14,1991,126,30,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 GVS 디젤 4WD.jpg
831,현대,싼타페,2.0 골드 디젤 4WD,고급형,2000,2171,14,1991,126,30,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 골드 디젤 4WD.jpg
832,현대,싼타페,2.0 골드 디젤 4WD,고급형,2002,2329,14,1991,126,26,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 골드 디젤 4WD.jpg
833,현대,싼타페,2.0 골드 디젤 4WD,고급형,2003,2230,14,1991,126,26,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 골드 디젤 4WD.jpg
834,현대,싼타페,2.0 골드 디젤 4WD,고급형,2004,2275,14,1991,126,26,AWD,7,16,225,오토,디젤,SUV,현대_싼타페2.0 골드 디젤 4WD.jpg
