신차가격,중고차가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,압류,저당,전손이력,용도이력,사용자변경,차체/일반,엔진/주요,제조사,최고출력,최대토크,구동방식,승차정원,휠_1,타이어_수정
873,350,10,36932,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
873,190,11,163600,가솔린,1,17.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
873,180,10,127184,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
941,420,11,52000,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
941,340,11,109992,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
941,290,10,105516,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
998,235,11,140000,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
873,220,10,175021,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
873,270,11,156776,가솔린,1,17.0,경차,995,회색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
873,199,10,145753,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
998,300,11,54291,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
941,390,10,84000,가솔린,1,17.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
998,310,11,85000,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
941,360,10,100000,가솔린,1,17.0,경차,995,검정색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
941,390,11,87000,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
941,320,11,65699,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
941,275,10,130211,가솔린,1,17.0,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
998,250,10,135169,가솔린,1,17.0,경차,995,은색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
998,320,10,500000,가솔린,0,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
941,299,10,126338,가솔린,1,17.0,경차,995,회색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
941,420,11,122644,가솔린,1,17.0,경차,995,회색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
873,400,11,130972,가솔린,1,17.0,경차,998,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
941,420,11,105371,가솔린,1,17.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
873,250,11,190000,가솔린,1,17.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
998,260,10,121512,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
941,300,11,99000,가솔린,1,17.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
941,290,10,103599,가솔린,1,17.0,경차,995,검정색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
941,330,11,81761,가솔린,1,17.0,경차,998,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
941,250,10,80619,가솔린,1,17.0,경차,995,은색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
873,330,11,100000,가솔린,1,17.0,경차,995,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
998,370,10,88438,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
873,320,10,100000,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
941,320,11,55000,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
941,290,10,46944,가솔린,1,17.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
941,290,10,106000,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
941,220,10,200000,가솔린,1,17.0,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
873,270,11,100000,가솔린,1,17.0,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
873,290,10,85554,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
941,190,11,165297,가솔린,1,17.0,경차,995,검정색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
998,480,11,46000,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
941,320,11,107000,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,280,11,57887,가솔린,1,17.0,경차,995,은색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,350,11,88100,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,290,10,89900,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,270,13,83000,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,299,11,80500,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,250,10,91813,가솔린,1,17.0,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,230,10,76433,가솔린,1,17.0,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,260,10,94311,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,320,10,98180,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,367,11,54800,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,340,10,79507,가솔린,1,17.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,350,11,86000,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,230,10,170722,가솔린,1,17.0,경차,995,은색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,230,11,141085,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,290,11,141187,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1009,200,10,143217,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1009,280,10,101547,가솔린,1,17.0,경차,995,은색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,230,10,75432,가솔린,1,17.0,경차,995,검정색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,180,10,138121,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,230,10,108756,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,280,10,125000,가솔린,1,17.0,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,270,10,86196,가솔린,1,17.0,경차,1000,검정색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,210,10,112396,가솔린,1,17.0,경차,995,흰색,0,0,1,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,270,10,125970,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,270,11,185005,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1089,1100,10,147289,가솔린,1,17.0,경차,995,검정색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,398,10,39686,가솔린,1,17.0,경차,1000,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,280,11,95200,가솔린,1,17.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,350,11,105866,가솔린,1,17.0,경차,995,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,380,11,58804,가솔린,1,17.0,경차,999,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,299,10,102119,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,220,10,108017,가솔린,1,17.0,경차,995,검정색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,220,10,132000,가솔린,1,17.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,330,11,41056,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,240,11,102390,가솔린,1,17.0,경차,995,검정색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,200,11,113153,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,190,10,107363,가솔린,1,17.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,210,10,142592,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,320,11,58294,가솔린,1,17.0,경차,995,은색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,240,11,71523,가솔린,1,17.0,경차,995,검정색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,250,11,124000,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,290,11,117274,가솔린,1,17.0,경차,995,기타,0,1,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,270,11,67233,가솔린,1,17.0,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
958,290,10,101555,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,330,10,93000,가솔린,1,17.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,290,10,130337,가솔린,1,17.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,320,10,33977,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,350,11,54000,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,350,10,99134,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1089,1029,10,95690,가솔린,1,17.0,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,290,11,117693,가솔린,1,17.0,경차,995,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,230,11,171980,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,249,11,67000,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,350,11,61000,가솔린,1,17.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,250,10,109775,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,390,11,48910,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,260,10,113481,가솔린,1,17.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,280,11,135239,가솔린,1,17.0,경차,995,회색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,280,10,131700,가솔린,1,17.0,경차,995,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,299,10,119834,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,390,11,62604,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,260,10,94000,가솔린,1,17.0,경차,995,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,390,11,112985,가솔린,1,17.0,경차,995,회색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,260,11,145277,가솔린,1,17.0,경차,995,은색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,320,10,115297,가솔린,1,17.0,경차,995,검정색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,210,10,147405,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1009,380,10,116731,가솔린,1,17.0,경차,1000,은색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,350,10,70000,가솔린,1,17.0,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,250,11,158508,가솔린,1,17.0,경차,995,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,210,10,137516,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1009,220,11,148627,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,349,11,88256,가솔린,1,17.0,경차,995,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,340,10,96000,가솔린,1,17.0,경차,995,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,350,11,83624,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,289,10,117473,가솔린,1,17.0,경차,995,은색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1009,260,10,79930,가솔린,1,17.0,경차,995,검정색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
958,230,10,95910,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
958,270,11,94660,가솔린,1,17.0,경차,999,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,190,11,107275,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,299,10,80000,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,220,11,107115,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,320,11,97922,가솔린,1,17.0,경차,995,은색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,400,11,65456,가솔린,1,17.0,경차,995,검정색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,270,11,47000,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,200,10,168000,가솔린,1,17.0,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,220,10,150227,가솔린,1,17.0,경차,998,기타,0,0,0,1,1,0,0,한국GM,70,9,FF,5,14,155
1001,370,10,70000,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,299,10,123628,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,360,11,187800,가솔린,1,17.0,경차,995,흰색,0,1,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,290,10,64924,가솔린,1,17.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,390,10,98000,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,330,11,76627,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,290,11,71862,가솔린,1,17.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
958,270,10,50000,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,230,10,73605,가솔린,1,17.0,경차,995,검정색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1001,230,10,174910,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1009,330,10,109000,가솔린,1,17.0,경차,995,검정색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
958,330,11,88000,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1001,300,10,90676,가솔린,1,17.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
2386,600,12,159023,디젤,1,14.0,RV,1598,은색,0,0,0,0,1,0,0,한국GM,134,33,FF,7,16,215
2465,690,15,138552,디젤,1,13.5,RV,1998,기타,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2386,590,12,127556,디젤,1,14.0,RV,1598,회색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2553,920,16,58296,디젤,1,13.5,RV,1598,흰색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2668,790,13,89369,디젤,1,14.0,RV,1998,흰색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2668,590,16,187533,디젤,1,13.5,RV,1598,은색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2386,650,12,127821,디젤,1,14.0,RV,1998,회색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2386,530,12,146777,디젤,1,14.0,RV,1598,회색,0,0,0,0,1,0,0,한국GM,134,33,FF,7,16,215
2734,980,14,41103,디젤,1,12.0,RV,1998,흰색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,17,225
2716,950,15,45245,디젤,1,13.5,RV,1998,흰색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,17,225
2386,480,12,170593,디젤,1,14.0,RV,1998,은색,0,0,0,0,1,0,0,한국GM,134,33,FF,7,16,215
2386,460,12,140333,디젤,1,14.0,RV,1998,은색,0,0,0,0,1,0,0,한국GM,134,33,FF,7,16,215
2502,680,13,93000,디젤,1,12.0,RV,2000,회색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2716,599,15,152639,디젤,1,13.5,RV,1998,기타,0,0,0,1,0,0,0,한국GM,134,33,FF,7,17,225
2386,450,12,215837,LPG,1,14.0,RV,1598,흰색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2386,520,12,162602,디젤,1,14.0,RV,1998,흰색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2386,530,12,121047,디젤,1,14.0,RV,1998,흰색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2553,760,17,206503,LPG,1,12.7,RV,1999,회색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2808,990,17,71000,디젤,1,12.7,RV,1598,회색,0,0,0,1,0,0,1,한국GM,134,33,FF,7,17,225
2734,890,14,75590,디젤,1,12.0,RV,1998,기타,0,0,0,0,0,0,0,한국GM,134,33,FF,7,17,225
2386,560,12,118931,디젤,1,14.0,RV,1998,은색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2553,920,18,107408,디젤,1,12.7,RV,1600,흰색,0,0,0,1,0,0,0,한국GM,134,33,FF,7,16,215
2553,999,17,102238,디젤,1,12.7,RV,1599,회색,0,0,0,1,0,0,0,한국GM,134,33,FF,7,16,215
2514,770,14,90104,디젤,1,12.0,RV,1998,은색,0,0,0,0,1,0,0,한국GM,134,33,FF,7,16,215
2716,590,15,107641,디젤,1,13.5,RV,1998,회색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,17,225
2386,400,12,198414,디젤,1,12.0,RV,1600,흰색,0,0,0,0,0,0,0,한국GM,163,37,FF,7,17,245
2502,930,13,65266,디젤,1,12.0,RV,2000,검정색,0,0,0,0,0,0,0,한국GM,163,37,FF,7,17,245
2386,650,12,86103,디젤,1,14.0,RV,1998,회색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2502,730,13,119000,디젤,1,12.0,RV,1998,기타,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2668,540,13,152063,디젤,1,14.0,RV,1998,회색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2386,680,12,144228,디젤,1,14.0,RV,1998,검정색,0,0,0,1,0,0,0,한국GM,134,33,FF,7,16,215
2502,590,13,136329,디젤,1,12.0,RV,1998,기타,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2553,990,17,69030,디젤,1,12.7,RV,1598,흰색,0,0,0,1,1,0,1,한국GM,134,33,FF,7,16,215
2553,1150,18,78783,LPG,1,12.7,RV,1998,흰색,0,0,0,1,0,0,1,한국GM,134,33,FF,7,16,215
2716,810,15,151718,디젤,1,13.5,RV,1998,검정색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,17,225
2716,1120,15,69526,디젤,1,13.5,RV,1998,흰색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,17,225
2386,540,12,130043,디젤,1,14.0,RV,1998,은색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2386,550,12,132387,디젤,1,14.0,RV,1998,회색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2386,630,12,114019,디젤,1,14.0,RV,1998,회색,0,1,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2553,990,16,113000,디젤,1,13.5,RV,1598,흰색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2668,830,13,80296,디젤,1,14.0,RV,1998,흰색,0,1,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2668,770,13,114576,디젤,1,14.0,RV,1598,흰색,0,0,0,0,1,0,0,한국GM,134,33,FF,7,16,215
2716,1240,15,64912,디젤,1,13.5,RV,1998,기타,0,0,0,0,1,0,0,한국GM,134,33,FF,7,17,225
2716,770,15,148016,디젤,1,13.5,RV,1998,회색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,17,225
2514,1029,14,24558,디젤,1,12.0,RV,1998,은색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2386,530,12,125596,디젤,1,14.0,RV,1598,회색,0,0,0,1,0,0,0,한국GM,134,33,FF,7,16,215
2808,950,16,162000,디젤,1,13.5,RV,1598,기타,0,0,0,0,1,0,0,한국GM,134,33,FF,7,17,225
2716,980,15,97859,디젤,1,13.5,RV,1998,흰색,0,0,0,0,1,0,0,한국GM,134,33,FF,7,17,225
2386,490,12,165000,LPG,1,14.0,RV,1998,흰색,0,0,0,1,0,0,0,한국GM,134,33,FF,7,16,215
2502,630,13,127881,LPG,1,12.0,RV,1598,회색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2386,590,12,123580,디젤,1,14.0,RV,1598,흰색,0,1,0,0,1,0,0,한국GM,134,33,FF,7,16,215
2668,680,13,137983,디젤,1,14.0,RV,1598,검정색,0,1,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2386,440,12,200205,디젤,1,14.0,RV,2000,회색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2465,795,15,92750,디젤,1,13.5,RV,1998,회색,0,0,0,1,0,0,0,한국GM,134,33,FF,7,16,215
2808,799,16,170000,디젤,1,13.5,RV,1598,흰색,0,1,0,0,0,0,0,한국GM,134,33,FF,7,17,225
2808,1330,17,42000,디젤,1,12.7,RV,1598,회색,0,0,0,0,0,0,1,한국GM,134,33,FF,7,17,225
2465,990,15,90522,디젤,1,13.5,RV,1598,기타,0,1,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2502,570,13,147524,디젤,1,12.0,RV,1598,흰색,0,1,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2514,750,14,144224,디젤,1,12.0,RV,1998,기타,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2386,490,12,141429,디젤,1,12.0,RV,1998,은색,0,0,0,0,0,0,0,한국GM,163,37,FF,7,17,245
2386,600,12,118158,디젤,1,14.0,RV,1998,검정색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2668,720,13,110000,디젤,1,14.0,RV,1598,기타,0,0,0,0,1,0,0,한국GM,134,33,FF,7,16,215
2502,1000,13,97555,디젤,1,12.0,RV,1998,기타,0,0,0,0,0,0,0,한국GM,163,37,FF,7,17,245
2578,870,15,110526,디젤,1,13.5,RV,1598,흰색,0,1,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2386,680,12,58838,디젤,1,14.0,RV,1998,은색,0,1,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2808,880,17,122896,디젤,1,12.7,RV,1598,회색,0,0,0,1,0,0,0,한국GM,134,33,FF,7,17,225
2465,750,15,138000,디젤,1,13.5,RV,1998,흰색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2553,930,16,105000,디젤,1,13.5,RV,1598,기타,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2465,630,15,196086,디젤,1,13.5,RV,1598,은색,0,0,0,0,1,0,0,한국GM,134,33,FF,7,16,215
2553,890,17,136518,디젤,1,12.7,RV,1598,검정색,0,1,0,1,0,0,0,한국GM,134,33,FF,7,16,215
2386,740,12,102969,디젤,1,14.0,RV,1998,흰색,0,1,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2502,630,13,112822,디젤,1,12.0,RV,1998,흰색,0,1,0,0,0,0,0,한국GM,163,37,FF,7,17,245
2734,370,14,310000,디젤,1,12.0,RV,1598,기타,0,0,0,0,0,0,0,한국GM,134,33,FF,7,17,225
2668,790,13,78123,디젤,1,14.0,RV,2000,검정색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2716,800,15,78984,디젤,1,13.5,RV,2000,회색,0,1,0,0,0,0,0,한국GM,134,33,FF,7,17,225
2386,799,12,94758,디젤,1,14.0,RV,1598,검정색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2734,470,14,239242,디젤,1,12.0,RV,1598,기타,0,0,0,0,0,0,0,한국GM,134,33,FF,7,17,225
2734,580,14,150632,디젤,1,12.0,RV,1598,흰색,0,0,0,1,0,0,0,한국GM,134,33,FF,7,17,225
2734,650,14,149968,디젤,1,12.0,RV,1598,기타,0,1,0,0,0,0,0,한국GM,134,33,FF,7,17,225
2668,1499,18,38232,디젤,1,12.7,RV,1598,회색,0,0,0,0,0,0,1,한국GM,134,33,FF,7,16,215
2668,730,13,77043,디젤,1,14.0,RV,1598,은색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2465,680,15,192606,디젤,1,13.5,RV,1598,흰색,0,1,0,0,0,0,0,한국GM,134,33,FF,7,16,215
2716,999,15,90973,디젤,1,13.5,RV,1998,기타,0,0,0,0,0,0,0,한국GM,134,33,FF,7,17,225
2553,1150,17,45000,디젤,1,12.7,RV,1598,흰색,0,0,0,0,0,0,1,한국GM,134,33,FF,7,16,215
2534,490,12,144000,디젤,1,14.0,RV,1598,회색,0,1,0,0,1,0,0,한국GM,134,33,FF,7,17,225
2386,550,12,92209,디젤,1,14.0,RV,1598,은색,0,0,0,0,0,0,0,한국GM,134,33,FF,7,16,215
